updated,md5sum,filesize,original_filename,archive_filename,ra,dec,ifilter,seeing,depth,exposure,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,proc_type,prod_type,survey,caldat,collections
2021-09-02T20:27:20.423202+0000,04201b2aad29d29420bdd820c9fa69fe,684901440,/data_local/images/DTS/2021B-0332/DECam_01028222.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_201658_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:16:58.006018+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-03T20:04:21.380636+0000,184b69c79dae910cdb587f6caa16d4aa,684806400,/data_local/images/DTS/2019A-0337/DECam_01028419.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_195809_fri.fits.fz,357.1428,-30.8257380555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T19:58:09.488193+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-03T21:00:22.484708+0000,2c88ce00714eec6ab0a0acbb420cbb3b,683896320,/data_local/images/DTS/2019A-0337/DECam_01028445.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_203740_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:37:40.962359+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-03T20:48:21.618364+0000,00547feff94162ecdcc7b4ec4c4fa217,684397440,/data_local/images/DTS/2019A-0337/DECam_01028442.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_203128_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:31:28.274589+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-04T20:12:20.734047+0000,013220a567aa3280466a836f9bc38b97,684866880,/data_local/images/DTS/2019A-0337/DECam_01028709.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_200706_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:07:06.324172+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-02T20:32:20.662799+0000,11bf5668004cd7c97197ff54b5c1b9f3,684855360,/data_local/images/DTS/2021B-0332/DECam_01028223.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_201902_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:19:02.197411+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-02T20:12:18.792973+0000,0ba0465d2e14d51a53e25477e9eae711,685860480,/data_local/images/DTS/2021B-0332/DECam_01028216.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_200433_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:04:33.030485+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-04T20:18:20.793622+0000,3ba34d5dd5ca37d4678ae09e75b6ffe5,684135360,/data_local/images/DTS/2019A-0337/DECam_01028711.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_201114_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:11:14.622268+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-02T20:09:20.578359+0000,5300b8795ace329f420e986b1235b188,686289600,/data_local/images/DTS/2021B-0332/DECam_01028215.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_200228_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:02:28.871331+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-04T20:16:17.561087+0000,148d45296c796c00ce6fa47744f6668e,684285120,/data_local/images/DTS/2019A-0337/DECam_01028710.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_200910_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:09:10.464461+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-03T20:08:21.475872+0000,73b6bdbf59c1fe5ff4a24ed513223e83,684722880,/data_local/images/DTS/2019A-0337/DECam_01028420.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_200013_fri.fits.fz,357.1428,-30.8257380555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:00:13.793337+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-04T20:08:19.562585+0000,71fd3aa097e59a1dd70ed17b94a7409f,684506880,/data_local/images/DTS/2019A-0337/DECam_01028707.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_200257_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:02:57.883386+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-03T20:40:24.687857+0000,028388a3596b3908da614b7ca04ca397,684794880,/data_local/images/DTS/2019A-0337/DECam_01028438.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_202311_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:23:11.396264+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-02T20:20:20.882945+0000,c7faf852f820a5233d0e66dc6775fa85,684858240,/data_local/images/DTS/2021B-0332/DECam_01028220.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_201249_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:12:49.720953+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-02T20:40:27.702321+0000,801f38e89743e11c953c1e716e678146,684512640,/data_local/images/DTS/2021B-0332/DECam_01028225.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_202310_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:23:10.578208+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-02T20:24:19.326320+0000,06d367b923aefa56bb9296ed3e46bc0f,685108800,/data_local/images/DTS/2021B-0332/DECam_01028221.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_201453_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:14:53.770529+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-03T20:48:24.748378+0000,bacfb08b45cc4fcb7293e5edb1354987,683974080,/data_local/images/DTS/2019A-0337/DECam_01028441.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_202924_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:29:24.153152+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-04T20:12:22.049669+0000,142a70c9e0e1932af50bd56cd7fc0f80,684302400,/data_local/images/DTS/2019A-0337/DECam_01028708.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_200502_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:05:02.146651+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-03T21:04:19.098286+0000,81fc4896bf28d77f48298ddcb1d6f723,684112320,/data_local/images/DTS/2019A-0337/DECam_01028444.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_203536_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:35:36.720797+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-04T20:24:20.607776+0000,b4bd5fd0cb1b6709f9eb57c34db294c4,683861760,/data_local/images/DTS/2019A-0337/DECam_01028713.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_201523_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:15:23.013016+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-03T20:56:22.186498+0000,a96c49a24eb1dc023814b13e9d842f1c,684397440,/data_local/images/DTS/2019A-0337/DECam_01028446.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_203945_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:39:45.155118+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-02T20:18:28.634439+0000,c22b113494f40ca5194fe507b1766e0a,685048320,/data_local/images/DTS/2021B-0332/DECam_01028218.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_200841_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:08:41.349573+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-04T20:24:21.963508+0000,cdc44da055db04d50b87369d92dadf71,683720640,/data_local/images/DTS/2019A-0337/DECam_01028714.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_201727_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:17:27.184020+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-04T20:08:20.876594+0000,cf8c2bf377e9f0ffcbb6a74544d1c05c,684429120,/data_local/images/DTS/2019A-0337/DECam_01028706.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_200053_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:00:53.687468+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-02T20:32:21.878757+0000,c3ae0bf0b046db804af603a8cf2a29a2,684587520,/data_local/images/DTS/2021B-0332/DECam_01028224.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_202106_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:21:06.398400+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-03T20:32:20.270666+0000,e31cb196d70411ef6240ef86537a77d8,684313920,/data_local/images/DTS/2019A-0337/DECam_01028437.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_202107_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:21:07.242203+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-03T20:40:26.746358+0000,3eaddbca1b856f2a4008f7a6c2de128c,684264960,/data_local/images/DTS/2019A-0337/DECam_01028440.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_202719_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:27:19.903273+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-04T20:27:22.474637+0000,596f38ccf804e8ed953850c0da7e0884,683732160,/data_local/images/DTS/2019A-0337/DECam_01028715.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_201931_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:19:31.406545+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-04T20:27:26.686185+0000,4e95bc1fdcaa8635711cd705a2461150,683694720,/data_local/images/DTS/2019A-0337/DECam_01028716.fits.fz,/net/archive/mtn/20210904/ct4m/2019A-0337/c4d_210904_202135_fri.fits.fz,357.106291666667,-30.7943411111111,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-04,2021-09-04T20:21:35.689489+0000,[5011],Trilling,2019A-0337,2021-09-04,decam,ct4m,ct,,dome flat,raw,image,,2021-09-04,[None]
2021-09-02T20:18:19.928574+0000,634b093267022436d24192bae9c46345,684967680,/data_local/images/DTS/2021B-0332/DECam_01028219.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_201045_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:10:45.522502+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
2021-09-03T20:40:28.626150+0000,66349c4f3141c1695cf8061704967dc7,684800640,/data_local/images/DTS/2019A-0337/DECam_01028439.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_202515_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:25:15.645767+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-03T20:56:20.320337+0000,fdb053b90d751f758787da4061e97eae,684362880,/data_local/images/DTS/2019A-0337/DECam_01028447.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_204149_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:41:49.290336+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-06T05:55:36.013252+0000,fa921aaa3e8360c5cd88568660f1274e,684331200,/data_local/images/DTS/2019A-0337/DECam_01029252.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_190328_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T19:03:28.125591+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-06T08:44:22.902122+0000,a4fb55eead08e0550d7482d541b08e37,684293760,/data_local/images/DTS/2019A-0337/DECam_01029249.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_185715_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T18:57:15.324800+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-08T19:36:26.055896+0000,d14652ac5c4ea6ec81db0f67e646ee8d,685005120,/data_local/images/DTS/2019A-0337/DECam_01030990.fits.fz,/net/archive/mtn/20210908/ct4m/2019A-0337/c4d_210908_192435_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-08,2021-09-08T19:24:35.793363+0000,[5011],Trilling,2019A-0337,2021-09-08,decam,ct4m,ct,,dome flat,raw,image,,2021-09-08,[None]
2021-09-09T19:18:28.048614+0000,3f4fa38fcac200ed2b8ecb856c6c369b,684368640,/data_local/images/DTS/2019A-0337/DECam_01031586.fits.fz,/net/archive/mtn/20210909/ct4m/2019A-0337/c4d_210909_190709_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-09,2021-09-09T19:07:09.814797+0000,[5011],Trilling,2019A-0337,2021-09-09,decam,ct4m,ct,,dome flat,raw,image,,2021-09-09,[None]
2021-09-10T19:27:41.213303+0000,905e5001a1e5abbf02bad584dd6d8e45,684360000,/data_local/images/DTS/2019A-0337/DECam_01032192.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_191534_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:15:34.256240+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-10T19:27:43.241213+0000,9df1c2a13f36a78fd8af3f6ed72ca9f5,684360000,/data_local/images/DTS/2019A-0337/DECam_01032193.fits.fz,/net/archive/mtn/20210910/ct4m/2019A-0337/c4d_210910_191738_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-10,2021-09-10T19:17:38.391089+0000,[5011],Trilling,2019A-0337,2021-09-10,decam,ct4m,ct,,dome flat,raw,image,,2021-09-10,[None]
2021-09-11T18:04:21.269730+0000,bd01ba8d6f551c5a020566781fccd4fd,688570560,/data_local/images/DTS/2019A-0337/DECam_01032465.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_175029_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-11,2021-09-11T17:50:29.227018+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,dome flat,raw,image,,2021-09-11,[None]
2021-09-11T18:16:18.404413+0000,e4ab3fbaa09ce0bf1b164e1130ccca17,687928320,/data_local/images/DTS/2019A-0337/DECam_01032472.fits.fz,/net/archive/mtn/20210911/ct4m/2019A-0337/c4d_210911_180458_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-11,2021-09-11T18:04:58.680683+0000,[5011],Trilling,2019A-0337,2021-09-11,decam,ct4m,ct,,dome flat,raw,image,,2021-09-11,[None]
2021-09-13T19:27:22.477743+0000,3c1f200e27e7e43138749ee87b85fe3e,678291840,/data_local/images/DTS/2019A-0305/DECam_01032878.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_191641_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-13,2021-09-13T19:16:41.967432+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,dome flat,raw,image,,2021-09-13,[None]
2021-09-13T19:32:23.006507+0000,33eb7949b917316fceccfc0da0ba4b4d,677574720,/data_local/images/DTS/2019A-0305/DECam_01032881.fits.fz,/net/archive/mtn/20210913/ct4m/2019A-0305/c4d_210913_192254_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-13,2021-09-13T19:22:54.618062+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-13,decam,ct4m,ct,,dome flat,raw,image,,2021-09-13,[None]
2021-09-12T18:08:26.880079+0000,e1de4afb7e1000b889b225e220e8c3bf,687072960,/data_local/images/DTS/2019A-0337/DECam_01032585.fits.fz,/net/archive/mtn/20210912/ct4m/2019A-0337/c4d_210912_175738_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-12,2021-09-12T17:57:38.563220+0000,[5011],Trilling,2019A-0337,2021-09-12,decam,ct4m,ct,,dome flat,raw,image,,2021-09-12,[None]
2021-09-14T19:36:30.107246+0000,ec355a08f798c71a280a5b36d0e77b1e,685667520,/data_local/images/DTS/2019A-0305/DECam_01033091.fits.fz,/net/archive/mtn/20210914/ct4m/2019A-0305/c4d_210914_184626_fri.fits.fz,37.0595416666667,-5.44416305555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-14,2021-09-14T18:46:26.671721+0000,[4512],Drlica-Wagner,2019A-0305,2021-09-14,decam,ct4m,ct,,dome flat,raw,image,,2021-09-14,[None]
2021-09-03T20:48:26.199602+0000,c7606a1c89631b06490434d400e91f3b,684230400,/data_local/images/DTS/2019A-0337/DECam_01028443.fits.fz,/net/archive/mtn/20210903/ct4m/2019A-0337/c4d_210903_203332_fri.fits.fz,323.7204,-29.6958319444444,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-03,2021-09-03T20:33:32.507058+0000,[5011],Trilling,2019A-0337,2021-09-03,decam,ct4m,ct,,dome flat,raw,image,,2021-09-03,[None]
2021-09-06T05:52:27.587949+0000,73cdd834d5c24451ec56401c41f9a61a,684492480,/data_local/images/DTS/2019A-0337/DECam_01029254.fits.fz,/net/archive/mtn/20210905/ct4m/2019A-0337/c4d_210905_190736_fri.fits.fz,52.6000041666667,-28.1,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-05,2021-09-05T19:07:36.805769+0000,[5011],Trilling,2019A-0337,2021-09-05,decam,ct4m,ct,,dome flat,raw,image,,2021-09-05,[None]
2021-09-06T19:20:23.062914+0000,e139424067db13011148aad42ce5888a,684472320,/data_local/images/DTS/2019A-0337/DECam_01029815.fits.fz,/net/archive/mtn/20210906/ct4m/2019A-0337/c4d_210906_191118_fri.fits.fz,338.358329166667,-60.6358330555556,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-06,2021-09-06T19:11:18.768397+0000,[5011],Trilling,2019A-0337,2021-09-06,decam,ct4m,ct,,dome flat,raw,image,,2021-09-06,[None]
2021-09-02T20:16:19.694720+0000,f60260162c2753524c459b5ed243cd7b,685054080,/data_local/images/DTS/2021B-0332/DECam_01028217.fits.fz,/net/archive/mtn/20210902/ct4m/2021B-0332/c4d_210902_200637_fri.fits.fz,49.9999958333333,0.0,N708 DECam c0012 7080.0 400.0,,,100.0,2021-09-02,2021-09-02T20:06:37.217462+0000,[5072],Sheppard,2021B-0332,2021-09-02,decam,ct4m,ct,,dome flat,raw,image,,2021-09-02,[None]
